OD ID,Origin,Destination,HDV Demand,EV Demand
35->73,35,73,0.0,0.0
35->74,35,74,0.0,0.0
36->36,36,36,0.0,0.0
36->1,36,1,76.614241,0.0
36->2,36,2,13.09929,0.0
36->3,36,3,12.974707,0.0
36->4,36,4,0.0,0.0
36->5,36,5,0.0,0.0
36->6,36,6,0.0,0.0
36->7,36,7,0.0,0.0
36->8,36,8,0.0,0.0
36->9,36,9,0.0,0.0
36->10,36,10,0.0,0.0
36->11,36,11,0.0,0.0
36->12,36,12,14.326261,0.0
36->13,36,13,0.0,0.0
36->14,36,14,0.0,0.0
36->15,36,15,0.0,0.0
36->16,36,16,0.0,0.0
36->17,36,17,0.0,0.0
36->18,36,18,0.0,0.0
36->19,36,19,0.0,0.0
36->20,36,20,7.846065,0.0
36->21,36,21,0.0,0.0
36->22,36,22,0.0,0.0
36->23,36,23,0.0,0.0
36->24,36,24,0.0,0.0
36->25,36,25,0.0,0.0
36->26,36,26,0.0,0.0
36->27,36,27,0.0,0.0
36->28,36,28,0.0,0.0
36->29,36,29,0.0,0.0
36->30,36,30,8.114739,0.0
36->31,36,31,8.114739,0.0
36->32,36,32,8.114739,0.0
36->33,36,33,8.114739,0.0
36->34,36,34,0.0,0.0
36->35,36,35,8.45922,0.0
36->37,36,37,0.0,0.0
36->38,36,38,0.0,0.0
36->39,36,39,0.0,0.0
36->40,36,40,0.0,0.0
36->41,36,41,0.0,0.0
36->42,36,42,127.932872,0.0
36->43,36,43,162.812439,0.0
36->44,36,44,162.812439,0.0
36->45,36,45,162.812439,0.0
36->46,36,46,162.812439,0.0
36->47,36,47,0.0,0.0
36->48,36,48,0.0,0.0
36->49,36,49,0.0,0.0
36->50,36,50,0.0,0.0
36->51,36,51,0.0,0.0
36->52,36,52,0.0,0.0
36->53,36,53,0.0,0.0
36->54,36,54,0.0,0.0
36->55,36,55,0.0,0.0
36->56,36,56,0.0,0.0
36->57,36,57,0.0,0.0
36->58,36,58,0.0,0.0
36->59,36,59,0.0,0.0
36->60,36,60,0.0,0.0
36->61,36,61,0.0,0.0
36->62,36,62,0.0,0.0
36->63,36,63,0.0,0.0
36->64,36,64,0.0,0.0
36->65,36,65,0.0,0.0
36->66,36,66,0.0,0.0
36->67,36,67,0.0,0.0
36->68,36,68,0.0,0.0
36->69,36,69,0.0,0.0
36->70,36,70,0.0,0.0
36->71,36,71,0.0,0.0
36->72,36,72,0.0,0.0
36->73,36,73,0.0,0.0
36->74,36,74,0.0,0.0
37->37,37,37,0.0,0.0
37->1,37,1,0.590858,0.0
37->2,37,2,15.837108,0.0
37->3,37,3,15.662349,0.0
37->4,37,4,0.0,0.0
37->5,37,5,0.0,0.0
37->6,37,6,21.83349,0.0
37->7,37,7,0.0,0.0
37->8,37,8,0.0,0.0
37->9,37,9,0.0,0.0
37->10,37,10,22.518272,0.0
37->11,37,11,0.0,0.0
37->12,37,12,0.0,0.0
37->13,37,13,14.567283,0.0
37->14,37,14,14.567283,0.0
37->15,37,15,0.0,0.0
37->16,37,16,0.0,0.0
37->17,37,17,0.0,0.0
37->18,37,18,0.0,0.0
37->19,37,19,0.0,0.0
37->20,37,20,0.0,0.0
37->21,37,21,0.0,0.0
37->22,37,22,24.745023,0.0
37->23,37,23,0.0,0.0
37->24,37,24,0.0,0.0
37->25,37,25,0.0,0.0
37->26,37,26,0.0,0.0
37->27,37,27,0.0,0.0
37->28,37,28,0.0,0.0
37->29,37,29,498.945235,0.0
37->30,37,30,0.0,0.0
37->31,37,31,0.0,0.0
37->32,37,32,0.0,0.0
37->33,37,33,0.0,0.0
37->34,37,34,0.0,0.0
37->35,37,35,6.96326,0.0
37->36,37,36,46.213419,0.0
37->38,37,38,0.0,0.0
37->39,37,39,0.0,0.0
37->40,37,40,0.0,0.0
37->41,37,41,0.0,0.0
37->42,37,42,146.899241,0.0
37->43,37,43,0.0,0.0
37->44,37,44,0.0,0.0
37->45,37,45,0.0,0.0
37->46,37,46,0.0,0.0
37->47,37,47,0.0,0.0
37->48,37,48,0.0,0.0
37->49,37,49,0.0,0.0
37->50,37,50,0.0,0.0
37->51,37,51,0.0,0.0
37->52,37,52,0.0,0.0
37->53,37,53,0.0,0.0
37->54,37,54,104.125219,0.0
37->55,37,55,0.0,0.0
37->56,37,56,0.0,0.0
37->57,37,57,5.217101,0.0
37->58,37,58,0.0,0.0
37->59,37,59,5.028408,0.0
37->60,37,60,5.028408,0.0
37->61,37,61,4.613064,0.0
37->62,37,62,4.787765,0.0
37->63,37,63,4.787765,0.0
37->64,37,64,4.787765,0.0
37->65,37,65,4.787765,0.0
37->66,37,66,4.787765,0.0
37->67,37,67,4.906394,0.0
37->68,37,68,0.0,0.0
37->69,37,69,0.0,0.0
37->70,37,70,0.0,0.0
37->71,37,71,0.0,0.0
37->72,37,72,0.0,0.0
37->73,37,73,0.0,0.0
37->74,37,74,0.0,0.0
38->38,38,38,0.0,0.0
38->1,38,1,0.590858,0.0
38->2,38,2,15.837108,0.0
38->3,38,3,15.662349,0.0
38->4,38,4,0.0,0.0
38->5,38,5,0.0,0.0
38->6,38,6,21.83349,0.0
38->7,38,7,0.0,0.0
38->8,38,8,0.0,0.0
38->9,38,9,0.0,0.0
38->10,38,10,22.518272,0.0
38->11,38,11,0.0,0.0
38->12,38,12,0.0,0.0
38->13,38,13,14.567283,0.0
38->14,38,14,14.567283,0.0
38->15,38,15,0.0,0.0
38->16,38,16,0.0,0.0
38->17,38,17,0.0,0.0
38->18,38,18,0.0,0.0
38->19,38,19,0.0,0.0
38->20,38,20,0.0,0.0
38->21,38,21,0.0,0.0
38->22,38,22,24.745023,0.0
38->23,38,23,0.0,0.0
38->24,38,24,0.0,0.0
38->25,38,25,0.0,0.0
38->26,38,26,0.0,0.0
38->27,38,27,0.0,0.0
38->28,38,28,0.0,0.0
38->29,38,29,498.945235,0.0
38->30,38,30,0.0,0.0
38->31,38,31,0.0,0.0
38->32,38,32,0.0,0.0
38->33,38,33,0.0,0.0
38->34,38,34,0.0,0.0
38->35,38,35,6.96326,0.0
38->36,38,36,46.213419,0.0
38->37,38,37,0.0,0.0
38->39,38,39,0.0,0.0
38->40,38,40,0.0,0.0
38->41,38,41,0.0,0.0
38->42,38,42,146.899241,0.0
38->43,38,43,0.0,0.0
38->44,38,44,0.0,0.0
38->45,38,45,0.0,0.0
38->46,38,46,0.0,0.0
38->47,38,47,0.0,0.0
38->48,38,48,0.0,0.0
38->49,38,49,0.0,0.0
38->50,38,50,0.0,0.0
38->51,38,51,0.0,0.0
38->52,38,52,0.0,0.0
38->53,38,53,0.0,0.0
38->54,38,54,104.125219,0.0
38->55,38,55,0.0,0.0
38->56,38,56,0.0,0.0
38->57,38,57,5.217101,0.0
38->58,38,58,0.0,0.0
38->59,38,59,5.028408,0.0
38->60,38,60,5.028408,0.0
38->61,38,61,4.613064,0.0
38->62,38,62,4.787765,0.0
38->63,38,63,4.787765,0.0
38->64,38,64,4.787765,0.0
38->65,38,65,4.787765,0.0
38->66,38,66,4.787765,0.0
38->67,38,67,4.906394,0.0
38->68,38,68,0.0,0.0
38->69,38,69,0.0,0.0
38->70,38,70,0.0,0.0
38->71,38,71,0.0,0.0
38->72,38,72,0.0,0.0
38->73,38,73,0.0,0.0
38->74,38,74,0.0,0.0
39->39,39,39,0.0,0.0
39->1,39,1,0.590858,0.0
39->2,39,2,15.837108,0.0
39->3,39,3,15.662349,0.0
39->4,39,4,0.0,0.0
39->5,39,5,0.0,0.0
39->6,39,6,21.83349,0.0
39->7,39,7,0.0,0.0
39->8,39,8,0.0,0.0
39->9,39,9,0.0,0.0
39->10,39,10,22.518272,0.0
39->11,39,11,0.0,0.0
39->12,39,12,0.0,0.0
39->13,39,13,14.567283,0.0
39->14,39,14,14.567283,0.0
39->15,39,15,0.0,0.0
39->16,39,16,0.0,0.0
39->17,39,17,0.0,0.0
39->18,39,18,0.0,0.0
39->19,39,19,0.0,0.0
39->20,39,20,0.0,0.0
39->21,39,21,0.0,0.0
39->22,39,22,24.745023,0.0
39->23,39,23,0.0,0.0
39->24,39,24,0.0,0.0
39->25,39,25,0.0,0.0
39->26,39,26,0.0,0.0
39->27,39,27,0.0,0.0
39->28,39,28,0.0,0.0
39->29,39,29,498.945235,0.0
39->30,39,30,0.0,0.0
39->31,39,31,0.0,0.0
39->32,39,32,0.0,0.0
39->33,39,33,0.0,0.0
39->34,39,34,0.0,0.0
39->35,39,35,6.96326,0.0
39->36,39,36,46.213419,0.0
39->37,39,37,0.0,0.0
39->38,39,38,0.0,0.0
39->40,39,40,0.0,0.0
39->41,39,41,0.0,0.0
39->42,39,42,146.899241,0.0
39->43,39,43,0.0,0.0
39->44,39,44,0.0,0.0
39->45,39,45,0.0,0.0
39->46,39,46,0.0,0.0
39->47,39,47,0.0,0.0
39->48,39,48,0.0,0.0
39->49,39,49,0.0,0.0
39->50,39,50,0.0,0.0
39->51,39,51,0.0,0.0
39->52,39,52,0.0,0.0
39->53,39,53,0.0,0.0
39->54,39,54,104.125219,0.0
39->55,39,55,0.0,0.0
39->56,39,56,0.0,0.0
39->57,39,57,5.217101,0.0
39->58,39,58,0.0,0.0
39->59,39,59,5.028408,0.0
39->60,39,60,5.028408,0.0
39->61,39,61,4.613064,0.0
39->62,39,62,4.787765,0.0
39->63,39,63,4.787765,0.0
39->64,39,64,4.787765,0.0
39->65,39,65,4.787765,0.0
39->66,39,66,4.787765,0.0
39->67,39,67,4.906394,0.0
39->68,39,68,0.0,0.0
39->69,39,69,0.0,0.0
39->70,39,70,0.0,0.0
39->71,39,71,0.0,0.0
39->72,39,72,0.0,0.0
39->73,39,73,0.0,0.0
39->74,39,74,0.0,0.0
40->40,40,40,0.0,0.0
40->1,40,1,0.590858,0.0
40->2,40,2,15.837108,0.0
40->3,40,3,15.662349,0.0
40->4,40,4,0.0,0.0
40->5,40,5,0.0,0.0
40->6,40,6,21.83349,0.0
40->7,40,7,0.0,0.0
40->8,40,8,0.0,0.0
40->9,40,9,0.0,0.0
40->10,40,10,22.518272,0.0
40->11,40,11,0.0,0.0
40->12,40,12,0.0,0.0
40->13,40,13,14.567283,0.0
40->14,40,14,14.567283,0.0
40->15,40,15,0.0,0.0
40->16,40,16,0.0,0.0
40->17,40,17,0.0,0.0
40->18,40,18,0.0,0.0
40->19,40,19,0.0,0.0
40->20,40,20,0.0,0.0
40->21,40,21,0.0,0.0
40->22,40,22,24.745023,0.0
40->23,40,23,0.0,0.0
40->24,40,24,0.0,0.0
40->25,40,25,0.0,0.0
40->26,40,26,0.0,0.0
40->27,40,27,0.0,0.0
40->28,40,28,0.0,0.0
40->29,40,29,498.945235,0.0
40->30,40,30,0.0,0.0
40->31,40,31,0.0,0.0
40->32,40,32,0.0,0.0
40->33,40,33,0.0,0.0
40->34,40,34,0.0,0.0
40->35,40,35,6.96326,0.0
40->36,40,36,46.213419,0.0
40->37,40,37,0.0,0.0
40->38,40,38,0.0,0.0
40->39,40,39,0.0,0.0
40->41,40,41,0.0,0.0
40->42,40,42,146.899241,0.0
40->43,40,43,0.0,0.0
40->44,40,44,0.0,0.0
40->45,40,45,0.0,0.0
40->46,40,46,0.0,0.0
40->47,40,47,0.0,0.0
40->48,40,48,0.0,0.0
40->49,40,49,0.0,0.0
40->50,40,50,0.0,0.0
40->51,40,51,0.0,0.0
40->52,40,52,0.0,0.0
40->53,40,53,0.0,0.0
40->54,40,54,104.125219,0.0
40->55,40,55,0.0,0.0
40->56,40,56,0.0,0.0
40->57,40,57,5.217101,0.0
40->58,40,58,0.0,0.0
40->59,40,59,5.028408,0.0
40->60,40,60,5.028408,0.0
40->61,40,61,4.613064,0.0
40->62,40,62,4.787765,0.0
40->63,40,63,4.787765,0.0
40->64,40,64,4.787765,0.0
40->65,40,65,4.787765,0.0
40->66,40,66,4.787765,0.0
40->67,40,67,4.906394,0.0
40->68,40,68,0.0,0.0
40->69,40,69,0.0,0.0
40->70,40,70,0.0,0.0
40->71,40,71,0.0,0.0
40->72,40,72,0.0,0.0
40->73,40,73,0.0,0.0
40->74,40,74,0.0,0.0
41->41,41,41,0.0,0.0
41->1,41,1,0.0,0.0
41->2,41,2,0.0,0.0
41->3,41,3,0.0,0.0
41->4,41,4,0.0,0.0
41->5,41,5,0.0,0.0
41->6,41,6,0.0,0.0
41->7,41,7,0.0,0.0
41->8,41,8,0.0,0.0
41->9,41,9,0.0,0.0
41->10,41,10,0.0,0.0
41->11,41,11,0.0,0.0
41->12,41,12,0.0,0.0
41->13,41,13,0.0,0.0
41->14,41,14,0.0,0.0
41->15,41,15,0.0,0.0
41->16,41,16,0.0,0.0
41->17,41,17,0.0,0.0
41->18,41,18,0.0,0.0
41->19,41,19,0.0,0.0
41->20,41,20,0.0,0.0
41->21,41,21,0.0,0.0
41->22,41,22,0.0,0.0
41->23,41,23,0.0,0.0
41->24,41,24,0.0,0.0
41->25,41,25,0.0,0.0
41->26,41,26,0.0,0.0
41->27,41,27,0.0,0.0
41->28,41,28,0.0,0.0
41->29,41,29,0.0,0.0
41->30,41,30,0.0,0.0
41->31,41,31,0.0,0.0
41->32,41,32,0.0,0.0
41->33,41,33,0.0,0.0
41->34,41,34,0.0,0.0
41->35,41,35,0.0,0.0
41->36,41,36,0.0,0.0
41->37,41,37,0.0,0.0
41->38,41,38,0.0,0.0
41->39,41,39,0.0,0.0
41->40,41,40,0.0,0.0
41->42,41,42,0.0,0.0
41->43,41,43,0.0,0.0
41->44,41,44,0.0,0.0
41->45,41,45,0.0,0.0
41->46,41,46,0.0,0.0
41->47,41,47,0.0,0.0
41->48,41,48,0.0,0.0
41->49,41,49,0.0,0.0
41->50,41,50,0.0,0.0
41->51,41,51,0.0,0.0
41->52,41,52,0.0,0.0
41->53,41,53,0.0,0.0
41->54,41,54,0.0,0.0
41->55,41,55,0.0,0.0
41->56,41,56,0.0,0.0
41->57,41,57,0.0,0.0
41->58,41,58,0.0,0.0
41->59,41,59,0.0,0.0
41->60,41,60,0.0,0.0
41->61,41,61,0.0,0.0
41->62,41,62,0.0,0.0
41->63,41,63,0.0,0.0
41->64,41,64,0.0,0.0
41->65,41,65,0.0,0.0
41->66,41,66,0.0,0.0
41->67,41,67,0.0,0.0
41->68,41,68,0.0,0.0
41->69,41,69,0.0,0.0
41->70,41,70,0.0,0.0
41->71,41,71,0.0,0.0
41->72,41,72,0.0,0.0
41->73,41,73,0.0,0.0
41->74,41,74,0.0,0.0
42->42,42,42,0.0,0.0
42->1,42,1,0.496327,0.0
42->2,42,2,2.416144,0.0
42->3,42,3,2.412158,0.0
42->4,42,4,0.0,0.0
42->5,42,5,0.0,0.0
42->6,42,6,2.428495,0.0
42->7,42,7,0.0,0.0
42->8,42,8,0.0,0.0
42->9,42,9,0.0,0.0
42->10,42,10,0.0,0.0
42->11,42,11,0.0,0.0
42->12,42,12,0.0,0.0
42->13,42,13,2.373871,0.0
42->14,42,14,2.373871,0.0
42->15,42,15,0.0,0.0
42->16,42,16,0.0,0.0
42->17,42,17,0.0,0.0
42->18,42,18,0.0,0.0
42->19,42,19,0.0,0.0
42->20,42,20,0.0,0.0
42->21,42,21,0.0,0.0
42->22,42,22,2.437443,0.0
42->23,42,23,275.055078,0.0
42->24,42,24,275.055078,0.0
42->25,42,25,275.055078,0.0
42->26,42,26,275.055078,0.0
42->27,42,27,0.0,0.0
42->28,42,28,0.0,0.0
42->29,42,29,0.0,0.0
42->30,42,30,0.0,0.0
42->31,42,31,0.0,0.0
42->32,42,32,0.0,0.0
42->33,42,33,0.0,0.0
42->34,42,34,0.0,0.0
42->35,42,35,7.339751,0.0
42->36,42,36,69.17995,0.0
42->37,42,37,0.0,0.0
42->38,42,38,0.0,0.0
42->39,42,39,0.0,0.0
42->40,42,40,0.0,0.0
42->41,42,41,0.0,0.0
42->43,42,43,0.0,0.0
42->44,42,44,0.0,0.0
42->45,42,45,0.0,0.0
42->46,42,46,0.0,0.0
42->47,42,47,0.0,0.0
42->48,42,48,295.103713,0.0
42->49,42,49,0.0,0.0
42->50,42,50,0.0,0.0
42->51,42,51,0.0,0.0
42->52,42,52,0.0,0.0
42->53,42,53,20.649333,0.0
42->54,42,54,347.505229,0.0
42->55,42,55,0.0,0.0
42->56,42,56,0.0,0.0
42->57,42,57,0.0,0.0
42->58,42,58,0.0,0.0
42->59,42,59,0.0,0.0
42->60,42,60,0.0,0.0
42->61,42,61,0.0,0.0
42->62,42,62,0.0,0.0
42->63,42,63,0.0,0.0
42->64,42,64,0.0,0.0
42->65,42,65,0.0,0.0
42->66,42,66,0.0,0.0
42->67,42,67,0.0,0.0
42->68,42,68,0.0,0.0
42->69,42,69,0.0,0.0
42->70,42,70,0.0,0.0
42->71,42,71,0.0,0.0
42->72,42,72,0.0,0.0
42->73,42,73,0.0,0.0
42->74,42,74,0.0,0.0
43->43,43,43,0.0,0.0
43->1,43,1,0.0,0.0
43->2,43,2,0.0,0.0
43->3,43,3,0.0,0.0
43->4,43,4,0.0,0.0
43->5,43,5,0.0,0.0
43->6,43,6,0.0,0.0
43->7,43,7,0.0,0.0
43->8,43,8,0.0,0.0
43->9,43,9,0.0,0.0
43->10,43,10,0.0,0.0
43->11,43,11,0.0,0.0
43->12,43,12,0.0,0.0
43->13,43,13,0.0,0.0
43->14,43,14,0.0,0.0
43->15,43,15,0.0,0.0
43->16,43,16,0.0,0.0
43->17,43,17,0.0,0.0
43->18,43,18,0.0,0.0
43->19,43,19,0.0,0.0
43->20,43,20,0.0,0.0
43->21,43,21,0.0,0.0
43->22,43,22,0.0,0.0
43->23,43,23,0.0,0.0
43->24,43,24,0.0,0.0
43->25,43,25,0.0,0.0
43->26,43,26,0.0,0.0
43->27,43,27,0.0,0.0
43->28,43,28,0.0,0.0
43->29,43,29,0.0,0.0
43->30,43,30,7.423145,0.0
43->31,43,31,7.423145,0.0
43->32,43,32,7.423145,0.0
43->33,43,33,7.423145,0.0
43->34,43,34,0.0,0.0
43->35,43,35,7.772933,0.0
43->36,43,36,85.28845,0.0
43->37,43,37,0.0,0.0
43->38,43,38,0.0,0.0
43->39,43,39,0.0,0.0
43->40,43,40,0.0,0.0
43->41,43,41,0.0,0.0
43->42,43,42,0.0,0.0
43->44,43,44,0.0,0.0
43->45,43,45,0.0,0.0
43->46,43,46,0.0,0.0
43->47,43,47,0.0,0.0
43->48,43,48,495.813688,0.0
43->49,43,49,0.0,0.0
43->50,43,50,0.0,0.0
43->51,43,51,0.0,0.0
43->52,43,52,0.0,0.0
43->53,43,53,0.0,0.0
43->54,43,54,0.0,0.0
43->55,43,55,0.0,0.0
43->56,43,56,0.0,0.0
43->57,43,57,0.0,0.0
43->58,43,58,0.0,0.0
43->59,43,59,0.0,0.0
43->60,43,60,0.0,0.0
43->61,43,61,0.0,0.0
43->62,43,62,0.0,0.0
43->63,43,63,0.0,0.0
43->64,43,64,0.0,0.0
43->65,43,65,0.0,0.0
43->66,43,66,0.0,0.0
43->67,43,67,0.0,0.0
43->68,43,68,0.0,0.0
43->69,43,69,0.0,0.0
43->70,43,70,0.0,0.0
43->71,43,71,0.0,0.0
43->72,43,72,0.0,0.0
43->73,43,73,0.0,0.0
43->74,43,74,0.0,0.0
44->44,44,44,0.0,0.0
44->1,44,1,0.0,0.0
44->2,44,2,0.0,0.0
44->3,44,3,0.0,0.0
44->4,44,4,0.0,0.0
44->5,44,5,0.0,0.0
44->6,44,6,0.0,0.0
44->7,44,7,0.0,0.0
44->8,44,8,0.0,0.0
44->9,44,9,0.0,0.0
44->10,44,10,0.0,0.0
44->11,44,11,0.0,0.0
44->12,44,12,0.0,0.0
44->13,44,13,0.0,0.0
44->14,44,14,0.0,0.0
44->15,44,15,0.0,0.0
44->16,44,16,0.0,0.0
44->17,44,17,0.0,0.0
44->18,44,18,0.0,0.0
44->19,44,19,0.0,0.0
44->20,44,20,0.0,0.0
44->21,44,21,0.0,0.0
44->22,44,22,0.0,0.0
44->23,44,23,0.0,0.0
44->24,44,24,0.0,0.0
44->25,44,25,0.0,0.0
44->26,44,26,0.0,0.0
44->27,44,27,0.0,0.0
44->28,44,28,0.0,0.0
44->29,44,29,0.0,0.0
44->30,44,30,7.423145,0.0
44->31,44,31,7.423145,0.0
44->32,44,32,7.423145,0.0
44->33,44,33,7.423145,0.0
44->34,44,34,0.0,0.0
44->35,44,35,7.772933,0.0
44->36,44,36,85.28845,0.0
44->37,44,37,0.0,0.0
44->38,44,38,0.0,0.0
44->39,44,39,0.0,0.0
44->40,44,40,0.0,0.0
44->41,44,41,0.0,0.0
44->42,44,42,0.0,0.0
44->43,44,43,0.0,0.0
44->45,44,45,0.0,0.0
44->46,44,46,0.0,0.0
44->47,44,47,0.0,0.0
44->48,44,48,495.813688,0.0
44->49,44,49,0.0,0.0
44->50,44,50,0.0,0.0
44->51,44,51,0.0,0.0
44->52,44,52,0.0,0.0
44->53,44,53,0.0,0.0
44->54,44,54,0.0,0.0
44->55,44,55,0.0,0.0
44->56,44,56,0.0,0.0
44->57,44,57,0.0,0.0
44->58,44,58,0.0,0.0
44->59,44,59,0.0,0.0
44->60,44,60,0.0,0.0
44->61,44,61,0.0,0.0
44->62,44,62,0.0,0.0
44->63,44,63,0.0,0.0
44->64,44,64,0.0,0.0
44->65,44,65,0.0,0.0
44->66,44,66,0.0,0.0
44->67,44,67,0.0,0.0
44->68,44,68,0.0,0.0
44->69,44,69,0.0,0.0
44->70,44,70,0.0,0.0
44->71,44,71,0.0,0.0
44->72,44,72,0.0,0.0
44->73,44,73,0.0,0.0
44->74,44,74,0.0,0.0
45->45,45,45,0.0,0.0
45->1,45,1,0.0,0.0
45->2,45,2,0.0,0.0
45->3,45,3,0.0,0.0
45->4,45,4,0.0,0.0
45->5,45,5,0.0,0.0
45->6,45,6,0.0,0.0
45->7,45,7,0.0,0.0
45->8,45,8,0.0,0.0
45->9,45,9,0.0,0.0
45->10,45,10,0.0,0.0
45->11,45,11,0.0,0.0
45->12,45,12,0.0,0.0
45->13,45,13,0.0,0.0
45->14,45,14,0.0,0.0
45->15,45,15,0.0,0.0
45->16,45,16,0.0,0.0
45->17,45,17,0.0,0.0
45->18,45,18,0.0,0.0
45->19,45,19,0.0,0.0
45->20,45,20,0.0,0.0
45->21,45,21,0.0,0.0
45->22,45,22,0.0,0.0
45->23,45,23,0.0,0.0
45->24,45,24,0.0,0.0
45->25,45,25,0.0,0.0
45->26,45,26,0.0,0.0
45->27,45,27,0.0,0.0
45->28,45,28,0.0,0.0
45->29,45,29,0.0,0.0
45->30,45,30,7.423145,0.0
45->31,45,31,7.423145,0.0
45->32,45,32,7.423145,0.0
45->33,45,33,7.423145,0.0
45->34,45,34,0.0,0.0
45->35,45,35,7.772933,0.0
45->36,45,36,85.28845,0.0
45->37,45,37,0.0,0.0
45->38,45,38,0.0,0.0
45->39,45,39,0.0,0.0
45->40,45,40,0.0,0.0
45->41,45,41,0.0,0.0
45->42,45,42,0.0,0.0
45->43,45,43,0.0,0.0
45->44,45,44,0.0,0.0
45->46,45,46,0.0,0.0
45->47,45,47,0.0,0.0
45->48,45,48,495.813688,0.0
45->49,45,49,0.0,0.0
45->50,45,50,0.0,0.0
45->51,45,51,0.0,0.0
45->52,45,52,0.0,0.0
45->53,45,53,0.0,0.0
45->54,45,54,0.0,0.0
45->55,45,55,0.0,0.0
45->56,45,56,0.0,0.0
45->57,45,57,0.0,0.0
45->58,45,58,0.0,0.0
45->59,45,59,0.0,0.0
45->60,45,60,0.0,0.0
45->61,45,61,0.0,0.0
45->62,45,62,0.0,0.0
45->63,45,63,0.0,0.0
45->64,45,64,0.0,0.0
45->65,45,65,0.0,0.0
45->66,45,66,0.0,0.0
45->67,45,67,0.0,0.0
45->68,45,68,0.0,0.0
45->69,45,69,0.0,0.0
45->70,45,70,0.0,0.0
45->71,45,71,0.0,0.0
45->72,45,72,0.0,0.0
45->73,45,73,0.0,0.0
45->74,45,74,0.0,0.0
46->46,46,46,0.0,0.0
46->1,46,1,0.0,0.0
46->2,46,2,0.0,0.0
46->3,46,3,0.0,0.0
46->4,46,4,0.0,0.0
46->5,46,5,0.0,0.0
46->6,46,6,0.0,0.0
46->7,46,7,0.0,0.0
46->8,46,8,0.0,0.0
46->9,46,9,0.0,0.0
46->10,46,10,0.0,0.0
46->11,46,11,0.0,0.0
46->12,46,12,0.0,0.0
46->13,46,13,0.0,0.0
46->14,46,14,0.0,0.0
46->15,46,15,0.0,0.0
46->16,46,16,0.0,0.0
46->17,46,17,0.0,0.0
46->18,46,18,0.0,0.0
46->19,46,19,0.0,0.0
46->20,46,20,0.0,0.0
46->21,46,21,0.0,0.0
46->22,46,22,0.0,0.0
46->23,46,23,0.0,0.0
46->24,46,24,0.0,0.0
46->25,46,25,0.0,0.0
46->26,46,26,0.0,0.0
46->27,46,27,0.0,0.0
46->28,46,28,0.0,0.0
46->29,46,29,0.0,0.0
46->30,46,30,7.423145,0.0
46->31,46,31,7.423145,0.0
46->32,46,32,7.423145,0.0
46->33,46,33,7.423145,0.0
46->34,46,34,0.0,0.0
46->35,46,35,7.772933,0.0
46->36,46,36,85.28845,0.0
46->37,46,37,0.0,0.0
46->38,46,38,0.0,0.0
46->39,46,39,0.0,0.0
46->40,46,40,0.0,0.0
46->41,46,41,0.0,0.0
46->42,46,42,0.0,0.0
46->43,46,43,0.0,0.0
46->44,46,44,0.0,0.0
46->45,46,45,0.0,0.0
46->47,46,47,0.0,0.0
46->48,46,48,495.813688,0.0
46->49,46,49,0.0,0.0
46->50,46,50,0.0,0.0
46->51,46,51,0.0,0.0
46->52,46,52,0.0,0.0
46->53,46,53,0.0,0.0
46->54,46,54,0.0,0.0
46->55,46,55,0.0,0.0
46->56,46,56,0.0,0.0
46->57,46,57,0.0,0.0
46->58,46,58,0.0,0.0
46->59,46,59,0.0,0.0
46->60,46,60,0.0,0.0
46->61,46,61,0.0,0.0
46->62,46,62,0.0,0.0
46->63,46,63,0.0,0.0
46->64,46,64,0.0,0.0
46->65,46,65,0.0,0.0
46->66,46,66,0.0,0.0
46->67,46,67,0.0,0.0
46->68,46,68,0.0,0.0
46->69,46,69,0.0,0.0
46->70,46,70,0.0,0.0
46->71,46,71,0.0,0.0
46->72,46,72,0.0,0.0
46->73,46,73,0.0,0.0
46->74,46,74,0.0,0.0
47->47,47,47,0.0,0.0
47->1,47,1,0.0,0.0
47->2,47,2,0.0,0.0
47->3,47,3,0.0,0.0
47->4,47,4,0.0,0.0
47->5,47,5,0.0,0.0
47->6,47,6,0.0,0.0
47->7,47,7,0.0,0.0
47->8,47,8,0.0,0.0
47->9,47,9,0.0,0.0
47->10,47,10,0.0,0.0
47->11,47,11,0.0,0.0
47->12,47,12,0.0,0.0
47->13,47,13,0.0,0.0
47->14,47,14,0.0,0.0
47->15,47,15,0.0,0.0
47->16,47,16,0.0,0.0
47->17,47,17,0.0,0.0
47->18,47,18,0.0,0.0
47->19,47,19,0.0,0.0
47->20,47,20,0.0,0.0
47->21,47,21,0.0,0.0
47->22,47,22,0.0,0.0
47->23,47,23,0.0,0.0
47->24,47,24,0.0,0.0
47->25,47,25,0.0,0.0
47->26,47,26,0.0,0.0
47->27,47,27,0.0,0.0
47->28,47,28,0.0,0.0
47->29,47,29,0.0,0.0
47->30,47,30,0.0,0.0
47->31,47,31,0.0,0.0
47->32,47,32,0.0,0.0
47->33,47,33,0.0,0.0
47->34,47,34,0.0,0.0
47->35,47,35,0.0,0.0
47->36,47,36,0.0,0.0
47->37,47,37,0.0,0.0
47->38,47,38,0.0,0.0
47->39,47,39,0.0,0.0
47->40,47,40,0.0,0.0
47->41,47,41,0.0,0.0
47->42,47,42,0.0,0.0
47->43,47,43,0.0,0.0
47->44,47,44,0.0,0.0
47->45,47,45,0.0,0.0
47->46,47,46,0.0,0.0
